Heure,IP source,IP destination,Flag,Seq,Length
11:42:29.434348,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"237368:238816,","1022
"
11:42:29.437261,BP-Linux8.40683,mauves.univ-st-etienne.fr.https:,[.],"238816:240264,","0
"
11:42:29.437503,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"240264:241712,",200
11:42:29.437510,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[P.],"241712:243160,","0
"
11:42:29.437517,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"243160:244608,","0
"
11:42:29.437521,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"244608:246056,","382
"
11:42:29.437619,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"246056:247504,","1448
"
11:42:29.437625,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"247504:248952,","209
"
11:42:29.437632,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"250400:251848,","0
"
11:42:29.437635,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"251848:253296,","0
"
11:42:29.442927,mauves.univ-st-etienne.fr.https,BP-Linux8.40683:,[.],"253296:254744,","163
"
11:42:29.442936,BP-Linux8.40683,mauves.univ-st-etienne.fr.https:,[.],"254744:256192,","282
"
11:42:29.449128,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"256192:257640,","38
"
11:42:29.449141,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"257640:258128,","0
"
11:42:29.449256,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"107174:108622,","38
"
11:42:29.449262,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"108622:110070,","0
"
11:42:29.449269,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"110070:111518,","486
"
11:42:29.449273,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"111518:112966,","0
"
11:42:29.449278,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"112966:114414,","697
"
11:42:29.449281,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"114414:115862,","0
"
11:42:29.449348,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[P.],"115862:117310,","275
"
11:42:29.449353,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"117310:118758,","0
"
11:42:29.449359,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"118758:120206,","46
"
11:42:29.449362,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"120206:121654,","0
"
11:42:29.449367,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"121654:123102,","46
"
11:42:29.449369,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"123102:124550,","0
"
11:42:29.449374,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"124550:125998,","371
"
11:42:29.449377,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"125998:127446,","573
"
11:42:29.449381,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"127446:128894,","573
"
11:42:29.449384,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"128894:130342,","571
"
11:42:29.449389,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"130342:131790,","580
"
11:42:29.449391,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"131790:133238,","571
"
11:42:29.450404,BP-Linux8.54803,ns1.lan.rt.domain:,[P.],"133238:134686,","1448
"
11:42:29.452925,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"134686:136134,","0
"
11:42:29.452933,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"136134:137582,","0
"
11:42:29.453040,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"137582:139030,","1448
"
11:42:29.453045,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"139030:140478,","0
"
11:42:29.453148,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"140478:141926,","1448
"
11:42:29.453152,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"141926:143374,","0
"
11:42:29.453189,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"143374:144822,","1448
"
11:42:29.453193,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"144822:146270,","0
"
11:42:29.453200,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"146270:147718,","1448
"
11:42:29.453203,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"147718:149166,","0
"
11:42:29.453307,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"149166:150614,","1448
"
11:42:29.453312,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"150614:152062,","0
"
11:42:29.453319,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"152062:153510,","1448
"
11:42:29.453322,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"153510:154958,","0
"
11:42:29.453328,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"154958:156406,","1448
"
11:42:29.453330,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"156406:157854,","0
"
11:42:29.453453,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"157854:159302,","17
"
11:42:29.453461,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"159302:160750,","0
"
11:42:29.453468,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"160750:162198,","1448
"
11:42:29.453471,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"162198:163646,","0
"
11:42:29.453476,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[P.],"163646:165094,","1448
"
11:42:29.453479,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"165094:166542,","0
"
11:42:29.453483,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"166542:167990,","1448
"
11:42:29.453485,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"167990:169438,","0
"
11:42:29.453490,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"169438:170886,","1448
"
11:42:29.453493,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"170886:172334,","0
"
11:42:29.453497,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"172334:173782,","1448
"
11:42:29.453500,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"173782:175230,","0
"
11:42:29.453505,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"175230:176678,","1448
"
11:42:29.453508,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"176678:178126,","0
"
11:42:29.453512,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"178126:179574,","1448
"
11:42:29.453515,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"179574:181022,","0
"
11:42:29.453519,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"181022:182470,","1448
"
11:42:29.453522,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"182470:183918,","0
"
11:42:29.453527,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"183918:185366,","1448
"
11:42:29.453529,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"185366:186814,","0
"
11:42:29.453534,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[P.],"186814:188262,","1448
"
11:42:29.453536,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"188262:189710,","0
"
11:42:29.453541,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"189710:191158,","1448
"
11:42:29.453543,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"199712:201160,","0
"
11:42:29.455694,ns1.lan.rt.domain,BP-Linux8.54803:,[.],"191158:192606,","485
"
11:42:29.456653,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"224952:226400,","0
"
11:42:29.456658,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"192606:194054,","1448
"
11:42:29.456756,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"202742:204190,","0
"
11:42:29.456760,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"226400:227848,","1448
"
11:42:29.459543,BP-Linux8.47012,ns1.lan.rt.domain:,[.],"214326:214950,","0
"
11:42:29.482213,ns1.lan.rt.domain,BP-Linux8.47012:,[.],"227848:229296,","1448
"
11:42:29.493924,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"229296:230744,","0
"
11:42:29.506177,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"230744:232192,","1448
"
11:42:29.506187,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"232192:233640,","0
"
11:42:29.506285,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"233640:235088,","1448
"
11:42:29.506290,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"235088:236536,","1448
"
11:42:29.514458,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"236536:237984,","1448
"
11:42:29.516822,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"237984:239432,","1448
"
11:42:29.516966,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"239432:240880,","1448
"
11:42:29.517143,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"240880:242328,","1448
"
11:42:29.517678,BP-Linux8.37231,par21s05-in-f131.1e100.net.http:,[.],"242328:243776,","1448
"
11:42:29.518791,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"243776:245224,","485
"
11:42:29.518799,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"201160:202608,","1448
"
11:42:29.522586,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"284192:285640,","1448
"
11:42:29.522732,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[P.],"285640:285664,","1448
"
11:42:29.522737,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"202608:204056,","1448
"
11:42:29.522745,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"214950:216398,","1448
"
11:42:29.522750,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"216398:216606,","1448
"
11:42:29.522753,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"206952:208400,","1448
"
11:42:29.522804,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"208400:209848,","1448
"
11:42:29.522809,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"209848:211296,","1448
"
11:42:29.527279,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"211296:212744,","1448
"
11:42:29.527288,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[P.],"212744:214192,","1448
"
11:42:29.527296,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"214192:215640,","485
"
11:42:29.527300,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"215640:217088,","1448
"
11:42:29.527396,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"217088:218536,","1448
"
11:42:29.527400,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"218536:219984,","1448
"
11:42:29.527407,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"219984:221432,","1448
"
11:42:29.527410,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"221432:222880,","1448
"
11:42:29.527415,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"222880:224328,","1448
"
11:42:29.527418,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"245224:246672,","1448
"
11:42:29.527423,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"246672:248120,","1448
"
11:42:29.527425,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"248120:249568,","0
"
11:42:29.533798,par21s05-in-f131.1e100.net.http,BP-Linux8.37231:,[.],"249568:251016,","1448
"
11:42:29.533807,BP-Linux8.37231,par21s05-in-f131.1e100.net.http:,[.],"251016:252464,","1448
"
11:42:29.540729,BP-Linux8.43717,82.221.107.34.bc.googleusercontent.com.http:,[.],"252464:253912,","0
"
11:42:29.546820,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"194054:195502,","1448
"
11:42:29.552321,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"253912:255008,","1448
"
11:42:29.552329,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"195502:196950,","0
"
11:42:29.552332,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"196950:198398,","1448
"
11:42:29.552603,82.221.107.34.bc.googleusercontent.com.http,BP-Linux8.43717:,[.],"198398:199846,","1448
"
11:42:29.612859,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"216606:218054,","1448
"
11:42:29.612933,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"218054:219502,","1448
"
11:42:29.620836,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"219502:220118,","1448
"
11:42:29.624852,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"220118:221566,","485
"
11:42:29.625128,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"221566:223014,","1448
"
11:42:29.625135,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"223014:224462,","1448
"
11:42:29.631405,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"224462:225910,","1448
"
11:42:29.631413,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"225910:227358,","1448
"
11:42:29.631521,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"227358:228806,","1448
"
11:42:29.631527,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"228806:230254,","1448
"
11:42:29.631534,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"230254:231702,","1448
"
11:42:29.631538,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"231702:233150,","1448
"
11:42:29.631544,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"233150:234598,","1448
"
11:42:29.631546,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"234598:236046,","1448
"
11:42:29.631837,BP-Linux8.34595,par21s11-in-f10.1e100.net.https:,[.],"236046:237494,","1448
"
11:42:29.637753,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"237494:238942,","0
"
11:42:29.637976,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"238942:240390,","1448
"
11:42:29.638210,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"240390:241838,","0
"
11:42:29.638392,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"241838:243286,","1448
"
11:42:29.638568,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"243286:244734,","485
"
11:42:29.638745,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"244734:246182,","1448
"
11:42:29.638919,BP-Linux8.40683,mauves.univ-st-etienne.fr.https:,[.],"199846:201294,","0
"
11:42:29.643687,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"201294:202742,","1448
"
11:42:29.643698,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"204190:205638,","0
"
11:42:29.643706,par21s11-in-f10.1e100.net.https,BP-Linux8.34595:,[.],"205638:207086,","1448
"
11:42:29.643807,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"207086:208534,","0
"
11:42:29.643812,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"208534:209982,","1448
"
11:42:29.643820,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"209982:211430,","0
"
11:42:29.643824,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"211430:212878,","1448
"
11:42:29.643887,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"212878:214326,","0
"
11:42:29.643892,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],id,"1448
"
11:42:29.643898,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],id,"0
"
11:42:29.643902,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"2889:2989,","1448
"
11:42:29.643907,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"285664:287112,","0
"
11:42:29.643909,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"287112:288560,","1448
"
11:42:29.643915,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"288560:290008,","0
"
11:42:29.643917,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"290008:291456,","1448
"
11:42:29.643922,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"291456:292904,","0
"
11:42:29.643925,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"292904:294352,","1448
"
11:42:29.643929,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"294352:295800,","1448
"
11:42:29.643932,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"295800:297248,","1448
"
11:42:29.644201,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"297248:298696,","1448
"
11:42:29.644208,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"298696:300144,","1448
"
11:42:29.644497,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"300144:301592,","485
"
11:42:29.644501,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"301592:303040,","0
"
11:42:29.644507,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"303040:304488,","1448
"
11:42:29.644510,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"304488:305760,","1448
"
11:42:29.644514,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"255008:256456,","1448
"
11:42:29.644516,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"256456:257904,","1448
"
11:42:29.644523,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"257904:259352,","1448
"
11:42:29.644526,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"259352:260800,","1448
"
11:42:29.644527,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"260800:262248,","485
"
11:42:29.644530,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"262248:263696,","1448
"
11:42:29.644531,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"263696:265144,","1448
"
11:42:29.644533,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"265144:266592,","0
"
11:42:29.644540,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"266592:268040,","1448
"
11:42:29.644543,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"268040:269488,","1448
"
11:42:29.644544,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"269488:270936,","0
"
11:42:29.644547,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"270936:272384,","1448
"
11:42:29.644553,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"272384:273832,","1448
"
11:42:29.644556,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"273832:275280,","0
"
11:42:29.644557,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"246182:247630,","1448
"
11:42:29.644560,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"247630:249078,","1448
"
11:42:29.644567,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"249078:250526,","0
"
11:42:29.644570,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"250526:251974,","1448
"
11:42:29.644571,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"251974:253422,","1448
"
11:42:29.644573,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"253422:254870,","0
"
11:42:29.644580,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"254870:256318,","1448
"
11:42:29.644583,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"256318:257766,","0
"
11:42:29.644584,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"257766:259214,","1448
"
11:42:29.644588,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"259214:260662,","0
"
11:42:29.644607,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"260662:262110,","1448
"
11:42:29.644610,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"262110:263558,","0
"
11:42:29.644682,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"263558:265006,","1448
"
11:42:29.644687,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"265006:265382,","0
"
11:42:29.644688,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"275280:276456,","1448
"
11:42:29.644690,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"276456:277904,","0
"
11:42:29.644692,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"277904:279352,","1448
"
11:42:29.644694,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"279352:280800,","0
"
11:42:29.644695,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"280800:282248,","1448
"
11:42:29.644697,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"282248:283696,","0
"
11:42:29.644698,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"283696:285144,","1448
"
11:42:29.644699,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"285144:286592,","0
"
11:42:29.644701,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"286592:288040,","1448
"
11:42:29.644703,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"288040:289488,","0
"
11:42:29.644704,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"289488:290936,","1448
"
11:42:29.644706,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"290936:292384,","0
"
11:42:29.644707,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"292384:293832,","1448
"
11:42:29.644766,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"293832:295280,","1448
"
11:42:29.644768,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"295280:296728,","1448
"
11:42:29.644770,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"296728:298176,","1448
"
11:42:29.644771,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"298176:299624,","1448
"
11:42:29.644772,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"299624:299984,","1448
"
11:42:29.644773,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"299984:301432,","1448
"
11:42:29.644775,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"301432:302880,","1448
"
11:42:29.644776,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"302880:304328,","1448
"
11:42:29.644798,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"304328:305776,","1448
"
11:42:29.644800,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"305776:307224,","1448
"
11:42:29.644802,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"307224:308672,","1448
"
11:42:29.645012,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"308672:310120,","1448
"
11:42:29.645019,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"310120:311568,","1448
"
11:42:29.645023,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"311568:313016,","1448
"
11:42:29.645128,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"313016:314464,","1448
"
11:42:29.645132,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"314464:315912,","1448
"
11:42:29.645135,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"315912:317360,","1448
"
11:42:29.645249,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"317360:318808,","1448
"
11:42:29.645253,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"318808:320256,","1448
"
11:42:29.645256,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"320256:321704,","1448
"
11:42:29.645263,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"321704:323152,","1448
"
11:42:29.645264,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"323152:324600,","1448
"
11:42:29.645266,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"324600:326048,","1448
"
11:42:29.645267,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"326048:327496,","1448
"
11:42:29.645268,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"327496:328944,","1448
"
11:42:29.645270,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"328944:330392,","1448
"
11:42:29.645271,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"330392:331840,","1448
"
11:42:29.645371,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"331840:333288,","1448
"
11:42:29.645376,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"333288:334736,","1448
"
11:42:29.645378,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"334736:336184,","1448
"
11:42:29.645380,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"336184:337632,","1448
"
11:42:29.645381,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"337632:339080,","1448
"
11:42:29.645382,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"339080:340528,","0
"
11:42:29.645384,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"340528:341616,","1448
"
11:42:29.645385,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"341616:343064,","0
"
11:42:29.645387,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"343064:344512,","1448
"
11:42:29.645388,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"344512:345960,","1448
"
11:42:29.645393,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"345960:347408,","1448
"
11:42:29.645516,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"347408:348856,","1448
"
11:42:29.645521,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"348856:350304,","1448
"
11:42:29.645527,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"350304:351752,","1448
"
11:42:29.645530,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"351752:353200,","1448
"
11:42:29.645531,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"353200:354648,","1448
"
11:42:29.645532,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"354648:356096,","1448
"
11:42:29.645537,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"356096:357544,","0
"
11:42:29.645538,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"357544:358992,","1448
"
11:42:29.645542,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"358992:360440,","0
"
11:42:29.645544,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"360440:361888,","1448
"
